Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Barrow-blade	MEDM	medm_barrowblade.jpg	Resource	Permanent-event	-	Hero	Common	"Tap the bearer of a Dagger of Westernesse during the site phase at a Ruins & Lairs [R] and play this with the Dagger of Westernesse. Dagger of Westernesse receives +1 prowess (+3 versus Undead and Nazgul). Cannot be duplicated on a given Dagger of Westernesse.  ""No other blade...would have dealt that foe a wound so bitter...""-LotRIII  "	1	-	-	-	-	-	13.0	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Choice of Luthien	MEDM	medm_choiceofluthien.jpg	Resource	Permanent-event	-	Hero	Rare	Unique. Playable on Arwen in Minas Tirith. She receives +2 direct influence and her mind increases by 2. Discard if Arwen moves to a site not in Anorien, Lebennin, Lamedon, Belfalas, or Anfalas. Tap Arwen to take one item, ally, or faction playable at her current site from your play deck or discard pile into your hand (reshuffle play deck if searched).  	1	-	Elf	2.0	2.0	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Crown of Flowers	MEDM	medm_crownofflowers.jpg	Resource	Permanent-event	Environment	Hero	Common	Environment. Crown of Flowers has no effect until you play a resource with it. You can play one resource from your hand with this card. The resource is considered to be in play as though Gates of Morning were in play and Doors of Night were not. Crown of Flowers does not affect the interpretation of any card except the resource played with it. Discard Crown of Flowers when the resource is discarded. Discard the resource if Crown of Flowers is discarded.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Cup of Farewell	MEDM	medm_cupoffarewell.jpg	Resource	Permanent-event	-	Hero	Uncommon	"Playable on a company at a Haven [H] during the organization phase. Once during each of your turns, you can tap a character in this company, if the company is at a Haven [H], to take a minor item from your sideboard into your hand (show opponent). Cannot be duplicated on a given company.   ""'...I have brought in my ship gifts which the Lord and Lady of the Galadhrim now offer you...""-LotRII  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Dark Numbers	MEDM	medm_darknumbers.jpg	Resource	Permanent-event	Stolen Knowledge	Hero	Common	"Stolen Knowledge. Playable on an untapped scout immediately after facing an Orc, Troll, or Man attack. Tap scout. Can be stored at a Haven [H]. If not stored, discard to give +3 to an influence attempt against a faction by a character in the same company.   ""The orcs were going at a great pace. Those in the foremost files bore torches.""-LotRVI  "	1	-	-	-	-3.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Dragon-helm	MEDM	medm_dragonhelm.jpg	Resource	Special Item	Helmet	Hero	Rare	"Unique. Playable at any Under-deeps Dark-hold [D] or Shadow-hold [S]. Helmet. Warrior only: +1 prowess; +2 body (to a maximum of 10); +3 direct influence. Tap Dragon-helm to cancel one attack by Dragons or Drakes.  ""It was Turin who, grim in heart, wore the Dragon-helm of Dor-lomin in battle on the marches of Doriath and fought beside Beleg Cuthalion.""-Kuduk Lore "	4	-	Warrior	-	3.0	-	1.0	2.0	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Dwarven Light-stone	MEDM	medm_dwarvenlightstone.jpg	Resource	Special Item	Treasure	Hero	Uncommon	"Playable at any Under-deeps site. +2 to all rolls required for bearer's company to move to an adjacent site in the Under-deeps. Tap Dwarven Light-stone: to modify by -2 the prowess of one Orc or Troll attack or to modify by -2 the prowess of one attack for which  ""weapons do not modify the target's prowess"" (e.g., Trap, Lava Flow, etc.).  ""'...as once shone in Khazad-dum; and when we wished we would drive away the night...""-LotRIII  "	2	-	-	-	-	-	-2.0	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Enduring Tales	MEDM	medm_enduringtales.jpg	Resource	Long-event	-	Hero	Common	"When any player discards a card from his hand, he may discard it to the top of his play deck (and always face down) instead of to his discard pile.   ""'Then tell us some other tale of the old days,' begged Sam; 'a tale about the Elves before the fading time...'""-LotRI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Eyes of Mandos	MEDM	medm_eyesofmandos.jpg	Resource	Short-event	-	Hero	Rare	"Playable on Pallando during the organization phase. Tap Pallando and reveal up to 8 cards from the top of your play deck. Choose one to put into your hand and shuffle the remaining ones into your play deck.   ""And so the Blue Wizard sat on a carved stone seat on a stone terrace, before a clear, dark pool, viewing Fate as if through the eyes of his mentor.""-Kuduk Lore  "	-	Pallando	Wizard	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Face out of Sight	MEDM	medm_faceoutofsight.jpg	Resource	Long-event	-	Hero	Common	"All on-guard cards are returned to owner's hands. At the end of any turn, all wounded agents and tapped agents are returned to their owner's hand. Cannot be duplicated.   ""With a sudden flick, quick as lightning, an apple left his hand and hit Bill square in the nose. He ducked too late, and curses came from behind the hedge.""-LotRI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Fate of the Ithil-stone	MEDM	medm_fateoftheithilstone.jpg	Resource	Permanent-event	-	Hero	Rare	Playable on a company at Minas Tirith if the company discards (for no effect) a Lost Knowledge card it controls. Tap this card if the company plays a Palantir; this card never untaps. If this card is tapped, invert it on the playing surface (rotate it 180deg) if the company enters Barad-dur and plays a Stolen Knowledge card during the same site phase.  If this card is inverted, it can be stored at a Haven [H]-only if stored do you receive its Marshaling points. If this card is stored, all Palantiri give one less corruption point. Once inverted, no other copy of this card can be inverted.  	(7)	-	-	-	-	-	-	-	-	company tap invert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Fifteen Birds in Five Firtrees	MEDM	medm_fifteenbirdsinfivefirtrees.jpg	Resource	Short-event	-	Hero	Rare	Playable on a moving company facing a non-unique hazard creature if Gates of Morning is in play. All attacks of the creature are canceled and all attacks of the next non-unique hazard creature the company faces this turn are also canceled. An untapped character in the company must tap to face any strike from a subsequent hazard creature attack for the rest of the turn. The company can do nothing during its site phase unless it contains a Wizard or you discard Eagle-mounts from your hand. Cannot be duplicated on a given turn.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Fireworks	MEDM	medm_fireworks.jpg	Resource	Permanent-event	Ritual	Hero	Common	"Ritual. Playable on an untapped sage at a tapped Border-hold [B] or Free-hold [F]. Tap sage. Make a roll (or draw a #) and add the mind of the sage (+10 if a Wizard)-if the result is greater than 12, the site untaps. The next time the sage would otherwise become untapped make him tapped instead and discard this card.   ""'Not the man that used to make such particularly excellent fireworks!...'""-Hob  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
First of the Order	MEDM	medm_firstoftheorder.jpg	Resource	Short-event	-	Hero	Rare	"Playable on Saruman. Saruman receives +2 to all corruption checks for the rest of the turn.   ""He gave up wandering about and minding the affairs of Men and Elves...and he settled at Angrenost, or Isengard as the Men of Rohan call it.""-LotRIII  "	-	Saruman	Wizard	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Forewarned is Forearmed	MEDM	medm_forewarnedisforearmed.jpg	Resource	Permanent-event	-	Hero	Common	Any non-Dragon Lair site with more than one automatic-attack is reduced to having one automatic-attack of the hazard player's choice (this attack cannot be canceled). Any creature or other hazard with more than one attack is reduced to one attack of the hazard player's choice (this attack cannot be canceled). Discard when such an isolated attack is defeated. Cannot be duplicated.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Forgotten Scrolls	MEDM	medm_forgottenscrolls.jpg	Resource	Minor Item	Lost Knowledge	Hero	Common	Lost Knowledge. Can also be played at Minas Tirith (if the site is tapped). Cannot be included with a starting company. After this item is played, the bearer faces an attack (cannot be canceled): Trap-1 strike with 8 prowess (weapons do not modify prowess against this strike). If its bearer is at a Ruins & Lairs [R], discard Forgotten Scrolls to make information playable at the site until the end of turn.  	-	-	-	-	-	-	8.0	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Free to Choose	MEDM	medm_freetochoose.jpg	Resource	Permanent-event	-	Hero	Common	"Playable on an item that normally gives 3 corruption points or more. Target item gives 2 fewer corruption points (3 fewer if Gates of Morning is in play). Discard after its bearer makes a corruption check. Cannot be duplicated on a given item.  ""Frodo...free to choose... He took the Ring off his finger.""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Gems of Arda	MEDM	medm_gemsofarda.jpg	Resource	Special Item	Ore	Hero	Rare	Playable at The Gem-deeps. If you have a stored Vein of Arda, playable at any Under-deeps site. During any organization phase in which you store Gems of Arda, you may immediately tap a character in the same company and play a non-special item with him from your hand or discard pile. This item must be identical to an item that your opponent has already stored. Your opponent's stored item id discarded, and you may never store the item you played.  	3	-	-	-	-	-	-	-	3.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Hall of Fire	MEDM	medm_halloffire.jpg	Resource	Permanent-event	-	Hero	Common	"Playable on a Haven [H]. Any company at this Haven immediately following its movement/hazard phase may choose for one of its characters to untap or heal (from wounded to tapped). Discard Hall of Fire when the site card is returned to the location deck.  ""'...people came here who wish for peace, and thought. There is always a fire here...'""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Healing of Nimrodel	MEDM	medm_healingofnimrodel.jpg	Resource	Short-event	-	Hero	Common	Playable during the organization phase on a moving company whose site of origin is a Haven [H]. If the company moves to another Haven [H] this turn, at the end of the movement/hazard phase all wounded characters in the company heal (from wounded to untapped) and all tapped characters untap. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Herb-lore	MEDM	medm_herblore.jpg	Resource	Permanent-event	Lore	Hero	Rare	"Playable on Radagast while moving during his movement/hazard phase if there is at least one Wilderness [w] in his site path. If untapped, tap Radagast afterwards. During any organization phase, Radagast can tap and discard this card to heal all characters in his company from wounded to untapped and to untap all tapped characters.  ""'Radagast is...a master of shapes and changes of hue; and he has much lore of herbs and beasts...'""-LotRII "	-	-	Wizard	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Here Is a Snake!	MEDM	medm_hereisasnake.jpg	Resource	Short-event	-	Hero	Common	Playable on a company during its movement/hazard phase after cards have been drawn. Opponent may reveal to you any number of hazards from his hand. He may only play hazards he revealed to you (including on-guard cards) for the remainder of target company's movement/hazard phase. Alternatively, a face-down agent is tapped and revealed. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Hidden Knife	MEDM	medm_hiddenknife.jpg	Resource	Short-event	-	Hero	Common	"Playable on any face up agent during your site phase. You may play a hazard creature from your hand keyed to a face up agent's current sire which immediately attacks the agent as if the agent were a character. You do not receive Marshaling points if the agent is eliminated.  ""...Wormtongue rose up, drawing a hidden knife...""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Hobbit-lore	MEDM	medm_hobbitlore.jpg	Resource	Permanent-event	-	Hero	Rare	"Playable on Gandalf during the organization phase while at a Haven [H]. If untapped, tap Gandalf afterwards. He receives +2 direct influence against Hobbits and Hobbit factions.  ""Gandalf in the meantime was still standing outside the door, laughing long but quietly. After a while he stepped up, and with the spike of his staff scratched a queer sign on the hobbit's beautiful green front-door.""-Hob "	-	Gandalf	Wizard	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Horns, Horns, Horns	MEDM	medm_hornshornshorns.jpg	Resource	Short-event	-	Hero	Common	"Each player removes all factions from his discard pile and shuffles them into his play deck.  ""And straightway all the horns in the host were lifted up in music, and the blowing of the horns of Rohan in that hour was like a storm upon the plain and a thunder in the mountains.""-LotRV "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Hour of Need	MEDM	medm_hourofneed.jpg	Resource	Short-event	-	Hero	Rare	Playable on an untapped non-Warrior non-Wizard diplomat during the organization phase if you have a faction in your hand. Play a faction from your hand. Tap diplomat who then makes an influence attempt on this faction. Count out the number of contiguous regions from the diplomat's site to the site where the faction is normally playable (including the regions containing both sites)-subtract 2 plus this number from the diplomat's attempt. If the attempt is unsuccessful, discard the diplomat and faction. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Hundreds of Butterflies	MEDM	medm_hundredsofbutterflies.jpg	Resource	Short-event	-	Hero	Common	"Playable on a moving character during his movement/hazard phase. Untap the character and increase the hazard limit against his company by one.  ""'He looked at the 'black emperors' for a long time, and enjoyed the feel of the breeze in his hair and on his face...""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
I Know Much about You	MEDM	medm_iknowmuchaboutyou.jpg	Resource	Short-event	-	Hero	Common	"Cancels any agent attack or any hazard effect that requires tapping an agent declared earlier in the same chain of effects or one attack from a hazard creature with multiple attacks (e.g., Slayer, Nameless Thing).  ""'...out of the mist there rode a man on an old tired horse; and he looked a queer twisted sort of creature himself...'""-LotRIII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Into Dark Tunnels	MEDM	medm_intodarktunnels.jpg	Resource	Short-event	-	Hero	Common	"Playable at the end of the movement/hazard phase on a company that has moved to an Under-deeps site. That company may attempt to move to an additional site on the same turn. Another site card may be played and a movement/hazard phase immediately follows.  ""'...there where fissures and chasms in the walls and floor...""-LotRIII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Into the Smoking Cone	MEDM	medm_intothesmokingcone.jpg	Resource	Permanent-event	-	Hero	Rare	Playable on a company with a sage during the site phase at a site where gold ring items are playable. Tap this card if the company plays a ring special item; this card never untaps. If this card is tapped, the company can discard (for no effect) a Lost Knowledge card it controls during its site phase at Mount Doom and invert this card on the playing surface (rotate it 180deg). If inverted, you can store this card at a Haven [H]-only if stored do you receive its Marshaling points. If stored, all ring items give one less corruption point. Once inverted, no other copy of this card can be inverted.  	-	-	-	-	-	-	-	-	-	company tap invert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Knowledge of the Enemy	MEDM	medm_knowledgeoftheenemy.jpg	Resource	Permanent-event	Stolen Knowledge	Hero	Uncommon	Stolen Knowledge. Playable on an untapped character at a Shadow-hold [S] or Dark-hold [D] or if his company faced an agent attack and all of its strikes failed. Tap character. Can be stored at a Haven [H]-only if stored do you receive its marshaling point. If stored, you may discard this card and force one non-unique hazard to be removed from the play as you see your opponent discard it through a mechanism of the game.	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Leaf Brooch	MEDM	medm_leafbrooch.jpg	Resource	Special Item	-	Hero	Common	"Only playable at Lorien. If a non-special item must be discarded from the company of Leach Brooch's bearer (according to any hazard or resource effect), you may discard Leaf Brooch instead to fulfill this requirement.  ""It looked like the new-opened leaf of a beech tree, fair and strange in that treeless plain.""-LotRIV "	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lindion the Oronin	MEDM	medm_lindiontheoronin.jpg	Resource	Ally	Maia	Hero	Uncommon	"Unique. Playable at Stone-circle. Tap Lindion the Oronion to cancel an Animal or Spider attack. Eagle-mounts can be played on his company regardless of their site or the presence of a diplomat.  ""The fays of the mountains pipe melodies that harmonize with wind and weather, pleasing to the ears of all creatures aloft on wings.""-Kuduk Lore "	1	-	Warrior	2.0	-	-	3.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Lost Tome	MEDM	medm_losttome.jpg	Resource	Minor Item	Lost Knowledge	Hero	Common	Lost Knowledge. Cannot be included with a starting company. After this item is played, the bearer faces an attack (cannot be canceled): Trap-1 strike with 9 prowess (weapons do not modify prowess against this strike). If its bearer is at a Shadow-hold [S] or Dark-hold [D], discard Lost Tome to make information playable at the site until the end of turn.  	-	-	-	-	-	-	9.0	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Mallorn	MEDM	medm_mallorn.jpg	Resource	Permanent-event	-	Hero	Rare	"Unique. Playable only if Earth of Galadriel's Orchard is stored at Bag End. Bag End becomes a Haven [H] for the purposes of healing and bringing characters into play. Bag End can untap during its owner's untap phase. If Bag End is discarded, return it to its location deck. All Hobbit factions are worth +1 Marshaling points.   ""In the Party Field, a beautiful young sapling leaped up; it had silver bark and long leaves and burst into golden flowers in April.""-LotRVI "	3	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1.0	0.0
Memories Recalled	MEDM	medm_memoriesrecalled.jpg	Resource	Short-event	-	Hero	Common	Playable on a character with a sage in his company. All dark enchantments on target character are discarded. Alternatively, a sage can tap and you can discard this card from your hand to fulfill the requirement that Lost Knowledge be discarded for any card played with the sage's company. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Mistress Lobelia	MEDM	medm_mistresslobelia.jpg	Resource	Ally	Hobbit	Hero	Uncommon	Unique. Manifestation of Lobelia Sackville-Baggins. May only be played at Bag End or Bree. Discard this card if her company moves to any site other than Bree, Old Forest, The White Towers, or a site in The Shire. Tap Mistress Lobelia to search your discard pile or play deck for any one item, ally, of faction playable at her current site. Place the resource in your hand and reshuffle your play deck. 	1	-	Scout	3.0	-	-	0.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Mithril	MEDM	medm_mithril.jpg	Resource	Special Item	Ore	Hero	Rare	Unique. Playable with a Sage or Dwarf only during the site phase at The Under-gates if you have a stored Vein of Arda. Sage or Dwarf may not untap until Mithril is stored at a Haven [H]. Mithril is worth 7 Marshaling points when stored. During any organization phase in which you store Mithril, you may immediately tap a character in the same company and play with him a non-unique, non-special weapon, armor, shield, or helmet from your hand or discard pile. When Mithril is stored, each Dwarf in play must immediately make a corruption check modified by -3.  	3(7)	-	-	-	-	-	-	-	3.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
More Alert than Most	MEDM	medm_morealertthanmost.jpg	Resource	Permanent-event	-	Hero	Common	"The number of strikes an attack that chooses defending characters is reduced by one (to a minimum of one)-by 2 if Gates of Morning is in play. Discard when such an attack is defeated. Cannot be duplicated.   ""'Biter and beater!' they shrieked; and soon they were all confusion, and most of them were hustling back the way they had come.""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.0	0.0	-	0.0
Necklace of Girion	MEDM	medm_necklaceofgirion.jpg	Resource	Special Item	Jewel	Hero	Rare	"Unique. Only playable at The Lonely Mountain. Bearer receives +3 direct influence against Dwarves/Men and Dwarf/Man factions. If bearer is at a Free-hold [F] or a Border-hold [B], he can make a corruption check, and, if successful, you may discard Necklace of Girion to play any non-special item from your hand with its bearer.  ""...the necklace of Girion, lord of Dale, made of five hundred emeralds green as grass...""-Hob  "	4	-	-	-	-3.0	-	-	-	3.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
No Waiting to Wonder	MEDM	medm_nowaitingtowonder.jpg	Resource	Short-event	-	Hero	Common	Playable on an untapped Hobbit when another character in his company is facing a strike (during other character's strike sequence). Tap Hobbit. The prowess of the strike is modified by -4 and its body by -1. If the strike is successful, the Hobbit must make a body check (in addition to the other effects of the successful strike). 	-	-	Hobbit	-	-	-	-4.0	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Noble Hound	MEDM	medm_noblehound.jpg	Resource	Ally	Animal	Hero	Common	Playable at any tapped or untapped Border-hold [B]. In all cases, Noble Hound must be assigned a strike before any strike can be assigned to its controlling character. Discard Noble Hound to cancel any effect that would take its controlling character prisoner (does not protect other characters from being taken prisoner). 	1	-	-	1.0	-	-	3.0	6.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0
Noldo-lantern	MEDM	medm_noldolantern.jpg	Resource	Special Item	Treasure	Hero	Uncommon	"Playable at any Under-deeps site. +2 to all rolls required for bearer's company to move to an adjacent site in the Under-deeps. Tap Noldo-lantern to give -2 prowess and one less strike (to a minimum of one) to any Undead, Nazgul, Orc, or Troll attack.  ""...one of them uncovered a small lamp that gave out a slender silver beam.""-LotRII  "	2	-	-	-	-	-	-2.0	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.0	1.0	-	0.0
Ordered to Kill	MEDM	medm_orderedtokill.jpg	Resource	Permanent-event	-	Hero	Rare	"Each face up agent must attack if a company enters a site where he is located. Additionally, any unrevealed on-guard cards are discarded instead of being returned to their owner's hand. Discard when any play deck is exhausted. Cannot be duplicated.  ""'Worm killed your Chief, poor little fellow, your nice little Boss. Didn't you, Worm? Stabbed him in his sleep, I believe.'""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Palm to Palm	MEDM	medm_palmtopalm.jpg	Resource	Permanent-event	-	Hero	Common	Playable on a company without a Wizard at a Haven [H]. Any character designated as tapping in support gives +1 to an influence attempt or to an attempt to remove a corruption card by any other character in the company. The mind of each character and ally in the company is increased by one. Discard when any play deck is exhausted, a Wizard joins the company, or any character in the company splits off into another company. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1.0	0.0
Pass the Doors of Dol Guldur	MEDM	medm_passthedoorsofdolguldur.jpg	Resource	Permanent-event	Stolen Knowledge	Hero	Rare	Stolen Knowledge. Playable on a company if the company discards (for no effect) a Stolen Knowledge card it controls. You can tap this card during the same site phase the company successfully plays Rescue Prisoners at Dol Guldur (or rescues characters taken prisoner if the rescue site is Dol Guldur); this card never untaps. If tapped, this card can be stored at a Haven [H]-only if stored do you receive its Marshaling points. If stored, all automatic-attacks at all Dark-holds [D] and all Shadow-holds [S] are with one less prowess and one less strike (to a minimum of one). Once tapped, no other copy of this card can be tapped. 	(4)	-	-	-	-	-	-1.0	-	-	tap	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.0	0.0	-	0.0
Phial of Galadriel	MEDM	medm_phialofgaladriel.jpg	Resource	Special Item	-	Hero	Rare	Unique. Playable on any non-Wizard, non-Dwarf bearer of Star-glass at a Haven [H] in the same company as an untapped Galadriel. Tap Galadriel, replace Star-glass with Phial of Galadriel, remove Star-glass from play. Tap Phial of Galadriel to cancel any Undead attack. Tap Phial of Galadriel to modify the prowess of any hazard creature keyed to a Dark-domain [d], Dark-hold [D], or Shadow-hold [S] by -2-you choose targets of such attack's strikes (regardless of tapped status, wounded status, and the normal abilities of the attack). Tap Phial of Galadriel to give +2 prowess to any corruption check by its bearer. Cannot be transferred.  	1	-	-	-	-	-	-2.0	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Rebuild the Town	MEDM	medm_rebuildthetown.jpg	Resource	Permanent-event	-	Hero	Common	"Playable on a non-Dragon's lair, non-Under-deeps Ruins & Lairs [R]. The site becomes a Border-hold [B] and loses all automatic-attacks. Discard Rebuild the Town when the site is discarded or returned to its location deck.  ""...the desolation was now filled with birds and blossoms in spring and fruit and feasting in autumn.""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1.0	0.0
Saw Further and Deeper	MEDM	medm_sawfurtheranddeeper.jpg	Resource	Permanent-event	-	Hero	Common	"Playable only if your Wizard is not revealed. Your general influence is increased by 5. Your Wizard may only be brought into play at his home site. Discard when you bring your Wizard into play. Cannot be duplicated by a given player.   ""...he welcomed Mithrandir at the Grey Havens, knowing whence he came and whither he would return.""-LotR "	-	-	-	-	-	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Secret Ways	MEDM	medm_secretways.jpg	Resource	Long-event	-	Hero	Common	"The roll required to move between adjacent Under-deeps sites is decreased by 4. Cannot be duplicated.   ""'In that despair, my enemy was my only hope, and I pursued him, clutching at his heel. Thus he brought me at last to the secret ways of Khazad-dum too well he knew them all...'""-LotRIII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Sentinels of Numenor	MEDM	medm_sentinelsofnumenor.jpg	Resource	Permanent-event	-	Hero	Uncommon	Place this card in your Marshaling points pile. Any attempt (by any player) to influence a faction playable at a site in Anorien, Lebennin, Lamedon, Belfalas, or Anfalas is modified by -2 and cannot be attempted with muster. Place any such faction you successfully influence (while this card is in play) under this card. All factions under this card give an additional Marshaling point Discard when any faction under this card is discarded (all other contained factions remain). Cannot be duplicated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Smoke Rings	MEDM	medm_smokerings.jpg	Resource	Short-event	-	Hero	Common	"Bring one resource or character from your sideboard or discard pile into your play deck and shuffle.  ""Then Gandalf's smoke ring would go green and come back and hover over the wizard's head. ...and in the dim light it made him look strange and sorcerous.""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Dwarves Are upon You!	MEDM	medm_thedwarvesareuponyou.jpg	Resource	Short-event	-	Hero	Uncommon	"Playable on a company containing Dwarves facing an attack. All Dwarves in the company receive +2 prowess and -1 body against the attack. Cannot be duplicated against a given attack.  ""Out leapt the King under the Mountain, and his companions followed him...they were in shining armour, and red light leapt from their eyes.""-Hob "	-	-	Dwarf	-	-	-	-2.0	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Hunt	MEDM	medm_thehunt.jpg	Resource	Short-event	-	Hero	Rare	Playable on Alatar during the organization phase. Name a specific hazard creature card your opponent revealed to you through a mechanism of the game and discarded. Unless eliminated or prevented from being in play, your opponent then finds this particular card (reshuffling his play deck if searched). This creature immediately attacks Alatar as though he were a one-character company. Alatar cannot use or benefit from spells against the attack. If untapped, tap Alatar afterwards. 	-	Alatar	Wizard	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
