Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Knight of Dor-en-Erhil	MEWR	mewr_knightofdorenernil.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1; DI: +2] Prince Imrahil specific. Playable on a warrior Dunadan character at Dol Amroth (or in your starting company). Target character becomes a leader and receives +2 DI against characters with a home site in Anfalas, Belfalas, Lamedon or Lebennin. When he is at a site in one of these regions, such characters may be brought into play under his DI as if at their home site. Cannot be duplicated on a given character.	-	Imrahil	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Leaguer of Pelargir	MEWR	mewr_leaguerofpelargir.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 2] Unique. Dunadan-lord only. Playable if you have in active play six or more characters and/or factions playable in Gondor.   Discard this card if these conditions are not met, or if minion Black Numenoreans is in play. Dunadan and Man creatures with an asterisk (*) keyed to a region or site in Gondor always attack as detainment against Dunadan-lord players (unless the company is overt); such attacks are never detainment against minion companies.      Additionally, Dunadan-lords receive full mp for their Man factions in play at sites in Gondor, and for Raid on Umbar, Rescue Prisoners and War Preperations.	-	dul	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0
Legacy of the Faithful	MEWR	mewr_legacyofthefaithful.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1] Dunadan-lord only. Your Dunadan characters with a mind of five or more may tap to use a Palantir they bear. Your Dunadan characters receive +1 to their CP if in the company with an Elf. Cannot be duplicated by a given player.     You may at any time discard this card from play to modify your total SP by -2 that turn or instead of discarding Favor of the Valar from hand.	-	dul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Lieutenant of Barad-dur	MEWR	mewr_lieutenantofbaraddur.jpg	Resource	Permanent-event	-	Minion	-	[SP: 2] Unique. Playable on The Mouth. The Mouth becomes a War-lord and a leader. He can use spirit-magic and gains the sage skill. When he is at Barad-dur (or Dol Guldur if The Necromancer is in play) you may hold one more card than normal in your hand. Mouth of Sauron cannot be played.      Additionally, if Join with that Power is played on an infuence attempt by The Mouth against an opponent's resource or character, the bonus it gives is doubled.	-	-	Warlord	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0
Lucky on His Friends	MEWR	mewr_luckyonhisfriends.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1] Elessar specific. If played as a starting stage card, one Dwarf, one Elf, and one Hobbit character may be in your starting company (without the use of a resource). Place this card with Elessar when he is in play.     Alternatively, you may play a non-overt character with Elessar's company at one of your Lordhavens [H]. Place this card on the character when he enters play: +3 to your rolls for influence attempt against the character or to return him to your hand.   Cannot be duplicated on a given character.	-	Elessar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Mace of Anarion	MEWR	mewr_maceofanarion.jpg	Resource	Special Item	Weapon Mace	Dual	-	"[MP: (3); CP: 2]; Prowess: +3] Unique. Playable at Minas Morgul. Weapon. This item is normally considered a hero item. Discard a stored Dark Forges at a Darkhaven [K] and play Counterfeit on this item (as if a character) to ""restore"" it: it now becomes a minion item, which may only be borne by a Ringwraith (it affects a Ringwraith). Warrior or Ringwraith only: +3 prowess (to a maximum of 11) and -1 to strike's body.            This item is worth 3 mp to a hero player and/or if restored."	(3)	-	Ringwraith Warrior	-	-	-	-	-	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Mace-master	MEWR	mewr_macemaster.jpg	Resource	Permanent-event	-	Dual	-	Warrior only. Playable on a Dwarf, Troll, Wose or The Witch-king, if bearing a flail, hammer or mace (e.g. Bone Basher).  Before resolving a creature attack (except creatures where each character faces a strike) with equal or less strikes than the prowess bonus the flail, hammer or mace gives, bearer may tap the item to face the creature as though he were a one-character company. If this strike is defeated, the attack  receives -2 prowess and -2 body and bearer makes a CP; if ineffectual the attack resolves normally; if successful bearer is wounded (no body check required). This card gives 2 corruption points to a minion bearer.	-	-	Warrior	-	-	-	-	-	12.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Master of Buckland	MEWR	mewr_masterofbuckland.jpg	Resource	Permanent-event	-	Hero	-	[MP: 1; CP: 1] Unique. Playable on Merry at Brandy Hall or Bywater, if he bears To Fealty Sworn. Tap Merry to cancel an Awakened Plant attack.    Alternatively, tap Merry (at any time) to take Fear! Fire! Foes! from your discard pile to your hand. 	1	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Men of Lossarnach	MEWR	mewr_menoflossarnach.jpg	Resource	Faction	Dunadan	Hero	-	[MP: 1] Unique. Playable at Lossarnach if the influence check is greater than 7. Standard Modifications: Dunedain (+1), Forlong in the company (+2).     tap: bring a food minor item from your discard pile to your play deck (reshuffle).	1	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Mordor Storms	MEWR	mewr_mordorstorms.jpg	Resource	Permanent-event	Environment	Minion	-	Environment. Black player only. Playable if Skies of Fire is in play. Any effect from non-creature hazard cards that would tap a character in a company at or moving to a site in Gorgoroth or its adjacent regions is cancelled. Cannot be duplicated.	-	-	Black	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
No Enemy Dares Contest	MEWR	mewr_noenemydarescontest.jpg	Resource	Long-event	-	Hero	-	[MP: 0; CP: 0] Playable only if Gates of Morning is in play. Anorien, Belfalas, Lamedon, and Lebennin are considered one unified region and Free-domain [f] for all purposes.      Hazard creatures with an asterisk (*) keyed by name to any one of these regions may be played keyed to this unified region.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Oathbreaker	MEWR	mewr_oathbreaker.jpg	Resource	Ally	Undead	Dual	-	[MP: 3; Mind: 2; P/B: 7/9]---Warrior. Undead. Unique. Manifestation of The King of the Dead. Playable at any site in Lamedon by a Ringwraith, Fallen-Pallando, or Aragorn II, if the company has moved there with special movement from Dunharrow this turn. Oathbreaker's company may move between Rohan and Lamedon as if these were adjacent. Discard if he is at a site not in Gondor or Mordor. If Army of the Dead is in play, discard both.	3	-	Warrior	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Oaths You have Taken	MEWR	mewr_oathsyouhavetaken.jpg	Resource	Permanent-event	-	Dual	-	[MP: 1; CP: 0] Playable on a non-avatar character, ally, or faction, if Stone of Erech or Tarma of Ar-Pharazon is in play. -5 to all influence attempts against target and +5 to your rolls resulting from hazards that would discard target or return him/it to your hand. Any such attempt and/or rolls are not modified by unused GI, mind, or faction number. If any such attempt against target is successful, he/it is eliminated (place in out of play pile) and this card is placed in opponent's mp. Cannot be duplicated on a given target.	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Old Drug	MEWR	mewr_olddrug.jpg	Resource	Permanent-event	-	Dual	-	[MP: 0; CP: 0] Playable on a unique Wose character. Target Wose may tap to cancel a Trap or Pukel-creature attack against his company. Additionally, Lure of the Senses and Taint of the Wilds cannot be played on him.  You may discard this card to take up to 2 different minor items with a Wose only ability (or only playable on a Wose character) from your sideboard to your hand (show opponent). These items may be played at any Wose-hold (even if the site is tapped). Cannot be duplicated on a given character.	-	wose	Wose	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Palantir of Minas Ithil	MEWR	mewr_palantirofminasithil.jpg	Resource	Special Item	Palantir	Minion	-	[MP: (2); CP: 5] Unique. Manifestation of The Ithil-stone. Palantir. Playable at Minas Morgul. Unless bearer is a Ringwraith, he must make a CP at the end of his untap phase. May only be stored at Barad-dur. If stored, this item is worth 2 mp  and Eye of Sauron is considered a permanent-event. Fate of the Ithil-stone may be played and/or inverted without discarding a Lost or Stolen Knowledge card; it must be inverted at the site where this item is present or stored.     tap: if bearer is able to use a Palantir to duplicate the effect of any Palantir in play.     tap: if stored to look at opponent's hand and name one card: opponent must shuffle either this card or two other cards (his choice) from his hand into his play deck.	(2)	-	-	-	-	-	-	-	5.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Prince of the Realm	MEWR	mewr_princeoftherealm.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 2, DI: +2; Mind: +2] Elessar specific. Playable on a Dunadan or Man with a mind of five or more in Elessar's company (or in your starting company). The character becomes a leader and receives +2 mind and +2 DI.Additionally, you may now play stage cards playable only on this character with are specific to another avatar. Captains of the West can be played on your companies regardless of the site. Cannot be duplicated on a given character.	-	Elessar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0
Putting Away All Fear	MEWR	mewr_puttingawayallfear.jpg	Resource	Short-event	-	Hero	-	Unique. Playable on a company at or moving to a site in a Dark-domain [d]. Discard all corruption cards played on characters in the company. Make a roll for each environment hazard in play; discard each if the result is greater than 8. This card and its effects cannot be cancelled.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Quarters of the Regent	MEWR	mewr_quartersoftheregent.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1] Dunadan-lord only. Playable on a Dunadan-hold or Free-hold [F] where you have a unique faction in play. This site becomes one of your Lordhaven [H] and loses all automatic-attacks. Nothing is considered playable as written on the site card. If one of your companies is at this site, all attacks against it are cancelled. Other Lords and Fallen-wizards may not use this site as a Haven.      Discard this card when the site leaves active play, or when you do not have a faction in play at the site. 	-	dul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Raid on Umbar	MEWR	mewr_raidonumbar.jpg	Resource	Permanent-event	-	Hero	-	[MP: 3; CP: 0] Unique. Playable during the site phase at Umbar, if you  discard a Stolen Knowledge card from the company.   Discard this card if you do not have more factions in play at sites in Gondor than any opponent has at sites in Hyrmenfalas and its adjacent regions. The company faces two attacks (cannot be cancelled): Men -- 3 strikes with 8 prowess; Men -- 2 strikes with 9 prowess. Afterwards, tap a character in the company to place Raid on Umbar in your mp, or discard this card. Factions in play at Umbar give 1 less mp (to minimum of 1) and any Pirates and Corsairs of Umbar receive -2 prowess.	3	misc	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Rammas Pelennor	MEWR	mewr_rammaspelennor.jpg	Resource	Permanent-event	-	Hero	-	[MP: 0; CP: 0] Playable if you have a faction in play at Minas Tirith. All overt companies moving through Anorien face an attack: Men -- 3 strikes with 8 prowess. All automatic-attacks against minion companies at Minas Tirith receive +1 prowess and +1 strike for each faction in play at Minas Tirith. All hero characters receive +2 prowess during CvCC at Minas Tirith.      Discard if you have no factions in play at Minas Tirith, or if Smoke on the Wind or People Diminished is played on Minas Tirith. Cannot be duplicated.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Reunited Kingdom	MEWR	mewr_reunitedkingdom.jpg	Resource	Permanent-event	-	Hero	-	[MP: (*)] Unique. Playable if you have either Return of the King, or both Steward of Gondor and Rangers of the North in play. This card is worth 1 mp for every Rebuild the Town you have in play at sites in Arthedain (or at port sites in Cardolan). Beacon of Gondor may be played on any Border-hold [B] or Free-hold [F] in Arthedain or Cardolan: such site is never discarded or returned to the location deck. If Rebuild the Town is in play at Annuminas, Choice of Luthien is not discarded as per its card text while Arwen is in a company with Aragorn II and at or moving to a site in Eriador. This card is worth full mp to an Atani-lord. Discard if the conditions to play this card are not met.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Ring of Barahir	MEWR	mewr_ringofbarahir.jpg	Resource	Special Item	Ring	Hero	-	[MP: 1; CP: 1] Ring. Playable on Cirdan, Elrond, or a Dunadan with a home site in Eriador, at a site where Lossoth facion is playable. May also be played at Rivendell by Elrond, Arwen, or Aragorn II, if manifestations of these three characters and the Lossoth faction are in play. When you play this item you may bring Choice of Luthien or one Choose a Mortal Life from your sideboard or discard pile to your play deck and shuffle. TAP to cancel a Dragon or Drake creature attack and put the creature card back in its player's hand. Cannot be stored, stolen or transferred.	1	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Rose Cotton	MEWR	mewr_rosecotton.jpg	Resource	Ally	Hobbit	Hero	-	[MP: 1(2); Mind: 2; DI: 0; P/B: -1/8] Unique. Hobbit. Playable by a Hobbit at Bywater. 2 MP if controlled by Sam Gamgee. tap: prevent any effect that would either discard her controlling character or return him to your hand. tap: if controlled by Sam Gamgee to search your playdeck or discard pile for any card that mentions Sam Gamgee in its card text and take it to your hand. Discard Rose Cotton if her company moves to a site not in The Shire.	1	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Royal Navy	MEWR	mewr_royalnavy.jpg	Resource	Faction	Dunadan	Hero	-	[MP: 2] Unique. Playable at Pelargir if the influence check is greater than 10. Standard Modifications: Dunedain (+1), Steward of Gondor Dunadan (+2), Return of the King Aragorn (+3).      tap: allow one of your companies to move  an additional Coastal Sea [c] region.     tap: cancel an effect (before it resolves) that would bring Corsairs of Umbar or Pirates from the discard pile to hand or into play this phase.	2	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Rumours of Danger	MEWR	mewr_rumoursofdanger.jpg	Resource	Long-event	-	Hero	-	When you play this card, name a creature type; a scout may tap to let each hazard creature of named type played against his company count as two against the hazard limit.      Any player may discard two hazard creatures of the named type at any time to force the discard of this card.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Rush Along Recklessly	MEWR	mewr_rushalongrecklessly.jpg	Resource	Short-event	-	Hero	-	Playable on a moving company at the end of the organization phase. The company's site path may include up to 2 extra regions. The hazard limit for this company is increased by 1 for every non-ranger character in the company. Any (ongoing) effect of Stealth, Sneakin,' and Many Turns and Doublings played on the company is cancelled this turn.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sceptre of the Sea-kings	MEWR	flip-mewr_uponthedeepwaters.jpg	Resource	Permanent-event	Quest-Side-B	Dual	-	When this card is inverted, it gives 3 mp, re-invert any version of this card opponent has in play.  Wizard or Dunadan-lord only:  invert this card when you have Rebuild the Town in play at two or more sites in Coastal Sea [c] regions.  Warlord or Sauron only:  place any Smoke on the Wind or Burning Rick, Cot, and Tree successfully played at a port with the card.  If there is such a card placed with it, invert this card when another is placed with it.	(3)	-	-	-	-	-	-	-	-	invert flip	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sharp Blade	MEWR	mewr_sharpblade.jpg	Resource	Short-event	-	Dual	-	[MP: 0; CP: 0] Playable on a character bearing a weapon (not a minor item) facing a strike from a non-Nazgul, non- Undead attack. The body of the strike is modified by -2. Cannot be duplicated on a given strike.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Shelob Ahungered	MEWR	mewr_shelobahungered.jpg	Resource	Permanent-event	Prisoner	Minion	-	[MP: 1; CP: 0] Unique. Playable on Last Child of Ungoliant if you eliminate from the company a character or prisoner. Last Child of Ungoliant is not returned to your hand when Shelob is played; both manifestations may be in play. Any player may discard Shelob from play by eliminating one of his factions in play.     Last Child of Ungoliant is not discarded as per her card text when moving to a site in a region adjacent to the regions listed, if that site is in play by an opponent or if her controlling character taps. Additionally, any faction moving to her current region is wounded.	1	-	-	-	-	-	-	-	-	attach	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Son of Adrahil	MEWR	mewr_sonofadrahil.jpg	Resource	Permanent-event	Command	Fallen/Lord	-	[SP: 1] Command. Playable on Imrahil if he is a leader. Whenever Imrahil faces a strike, you may rotate this card 90deg (or add one token; to a maximum of 4 times). Discard this card to modify one influence attempt, one CP, or one roll to remove a hazard for a character in the company, by the number of times this card is rotated. Cannot be duplicated.	-	Imrahil, command	-	-	-	-	-	-	-	place tap invert rotate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Son of Ecthelion	MEWR	mewr_sonofecthelion.jpg	Resource	Permanent-event	Command	Atani-lord	-	[P/B: +1/+1] Command. Playable during any phase on Denethor II, if he is a leader and at or moving to a Shadow-hold [S], Dark-hold [D] or battleground. Tap Denethor and untap all tapped Dunedain in his company. Denethor receives +1 prowess and body this turn. If played during strike assignment, you assign all strikes of the attack, regardless of the defending characters' status or the attack's normal abilities. Cannot be duplicated on a given turn.	-	Denethor, command	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	-	1.0
Spring of 1420	MEWR	mewr_springof1420.jpg	Resource	Permanent-event	-	Hero	-	Unique. Playable if Mallorn is in play. Mallorn affects any site in The Shire as if it were Bag End. Additionally, when a Hobbit taps to play a free minor item at a site in The Shire, the item may be taken from the discard pile or sideboard.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Star of Gobha	MEWR	mewr_starofgobha.jpg	Resource	Special Item	Jewel	Dual	-	[MP: 2; CP: 3; DI: +3 Unique. Jewel. Treasure. Playable at Setmaenen, if the company has moved this turn with special movement from Dunharrow. +3 DI against Woses. Discard Stone of Erech if in play.       If bearer is at a site in Lamedon you may designate a faction in Gondor in play by your opponent and place this item with the faction in his mp: the number required to influence this faction is 0. After a successful influence attempt, place the faction and this item in your mp instead of discarding it; it is considered eliminated and cannot be influenced or discarded; opponent's handsize is modified by -1.	2	-	-	-	-	-	-	-	3.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Steward of Gondor	MEWR	mewr_stewardofgondor.jpg	Resource	Permanent-event	-	Hero	-	[MP: 0; CP: 0; Mind: +2; DI: +2, P/B: +1/+1] Unique. Playable on Denethor II, Boromir II or Faramir, if Return of the King and Elessar are not in play. This card must always be transferred to the first character in line in active play according to the above mentioned order (or discarded if he is in play by opponent). +1 to prowess, +1 body (to a maximum of 9), +2 mind, +2 DI against Dunedain. If target character is: Denethor II, he gains the ability to use a Palantir; Boromir II, he gains the ranger skill; Faramir, he gains the sage skill. Discard this card if bearer is at a site not in Greater Gondor, or if Return of the King is in play and this card is not on Faramir.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Stone Mace	MEWR	mewr_stonemace.jpg	Resource	Minor Item	Weapon	Dual	-	[MP: 0; CP: 1] Weapon. Two-handed. May also be played at a Wose-hold. May not be a starting minor item unless played with a Wose character. +1 prowess (to a maximum of 8)     Wose only: +1 prowess against Dwarves, Dragons, Drakes, Orcs and Trolls.	-	-	Two-handed Wose	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Stories of the Elder Days	MEWR	mewr_storiesoftheelderdays.jpg	Resource	Permanent-event	Lore	Hero	-	[MP: 0; CP: 0; SP: -2] Lore. Playable on your Wizard, Elf-lord or Dunadan-lord. Your avatar may tap to take one Gift of Comprehension, Lore of the Ages or Tales of the Hunt from your discard pile to your hand. These cards may be played on characters in your avatar's company, regardless of their race or current site, and give 1 less corruption point while in your avatar's company. -2 SP if you are a Lord of Fallen-wizard. Cannot be duplicated by a given player.	2	lore	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Swan of Amroth	MEWR	mewr_swanofamroth.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1; CP:1] Unique. Prince Imrahil specific. Place this card on Prince Imrahil if he is in play.      tap: during your end-of-turn phase to take one Swanships of Lindon, Guild of the Venturers. The Seaward Tower, or a command card from your discard pile to your hand.	-	Imrahil	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
The Dwimorberg	MEWR	mewr_thedwimorberg.jpg	Resource	Short-event	Magic	Minion	-	[MP: 0; CP: 0] Shadow-magic. Playable during the organization phase on a shadow-magic user at Dunharrow. His company must move with special movement to a site in Lamedon this turn: only Undead and hazard creatures keyed to the site may be played on the company, but any Undead creatures may be played. Tap all allies controlled by characters with mind less than 6; discard any allies without body. At the beginning of the movement/hazard phase the company faces 2 attacks: Undead -- each character faces 1 strike with 9 prowess. Undead -- 2 strikes with 12 prowess. Each character wounded is eliminated. Each Undead attack may be cancelled by discarding a shadow-magic card from hand. Unless he is a Ringwraith your shadow-magic user makes a CP at -4.Unless he is a Ringwraith your shadow-magic user makes a CC at -4.	-	-	Shadow-magic	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The End of His Labours	MEWR	mewr_theendofhislabours.jpg	Resource	Permanent-event	-	Hero	-	[MP: 0; CP: 0] Unique. Playable on one of your non-avatar characters in active play, if you have a resource in play worth four or more miscellaneous mp. May not be played by a Fallen-wizard. Make a roll and add the current difference of total mp between you and your opponent. If the modified result is greater than character's mind plus 7, you may place this card together with target character in your mp. Target character cannot be brought back into active play or the target of any hazard effects.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Great Battle of Our Time	MEWR	mewr_thegreatbattleofourtime.jpg	Resource	Short-event	-	Hero	-	Each player may remove any number of non-avatar characters from his discard pile and shuffle them into his play deck. A Fallen-wizard or Lord player may remove any number of stage cards without mp instead from his discard pile and shuffle them into his play deck.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Gwaedhel-spear	MEWR	mewr_thegwaedhelspear.jpg	Resource	Special Item	Weapon	Dual	-	[MP: 2(3); CP: 2(1); Prowess: +2] Unique. Playable at a site in Lamedon if the company has moved with special movement from Dunharrow this turn. Weapon. Two-handed. +2 prowess (+4 against Undead). Values in parentheses apply when The Gwaedhel-sword is in the company. May only be used as a hero resource if Banishment is played on it (as if a Ruins & Lairs).      tap: cancel an Undead attack.  Grey or black player only: tap: discard one Oaths You Have Taken from a character or ally at the same site.	2(3)	-	Two-handed	-	-	-	-	-	21.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Gwaedhel-sword	MEWR	mewr_thegwaedhelsword.jpg	Resource	Special Item	Weapon	Dual	-	[MP: 2(3); CP: 2(1); Prowess: +2] Unique. Playable at Vamag. Weapon. +2 prowess (+4 against Undead).Values in parentheses apply when The Gwaedhel-spear is in the company. May only be used as a hero resource if Banishment is played on it (as if a Ruins & Lairs).      Grey or black player only: tap: play Endless Whispers on a character bearer has defeated in CvCC.    White player only: tap: discard a dark enchantment played on the company or an associated entity.	2(3)	-	Minion White	-	-	-	-	-	21.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Hour is Come	MEWR	mewr_thehouriscome.jpg	Resource	Permanent-event	Palantir	Dual	-	[MP: 0; CP: 0] For each Palantir a player has in active play, one of his cards in hand must remain revealed at all times. Such a revealed card cannot be played as on-guard card and may only be discarded from hand by hazard effect. When it is played, it is immediately replaced by the top card from the play deck. Discard this card when any play deck is exhausted.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The House of Mardil	MEWR	mewr_thehouseofmardil.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1; CP: 1] Unique. Lord Denethor specific. Place this card on Lord Denethor when he is in play. You may not play Sapling of the White Tree or the The White Tree (discard either if you have them in play).     tap: during the end-of-turn phase to take one I Know Much About You, Interrogation, Tidings of Death, or a command card from your discard pile to your hand. 	-	Denethor	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
The King's Men	MEWR	mewr_thekingsmen.jpg	Resource	Faction	Dunadan	Dual	-	[MP: 2] Playable at any Dunadan-hold port (not in Gondor), if Black Numenoreans is not in play and you discard from hand or play The White Council or The Black Council, and if the influence check is greater than 8. Standard modifications: Dunedain (+2), each The King's Men you have in play (+2).This faction is considered a manifestation of Black Numenoreans for the purpose of making influence attempts. Cannot be duplicated at a given site.	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Kuileondo	MEWR	mewr_thekuileondo.jpg	Resource	Special Item	Jewel	Minion	-	[MP: 2; CP: 3] Unique. Jewel. Treasure. Playable at Benish Armon (or at any Ruins & Lairs in Gondor, if you discard a Stolen Knowledge from the company). +2 DI against characters with a lower mind than bearer's. +2 to bearer's CP resulting from using shadow-magic resources. Magic user only:     tap: bring one A Malady Without Healing or Phantom Devised by Wizardry from your discard pile to your play deck and shuffle. 	2	-	-	-	-	-	-	-	3.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Mayor	MEWR	mewr_themayor.jpg	Resource	Permanent-event	-	Hero	-	[MP: 1; CP: 1] Unique. Playable on Sam Gamgee at Bag End or Michel Delving if he bears To Fealty Sworn. Discard this card if Will Whitfoot is in play. Sam Gamgee may tap to cancel the effects of a hazard event played on a Hobbit in his company.      Alternatively, tap Sam Gamgee to take Wit or The Riddle Game from your discard pile to your hand. 	1	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Ring Goes to Gondor	MEWR	mewr_theringgoestogondor.jpg	Resource	Permanent-event	One Ring	Hero	-	[MP: *; CP: +1] Unique. Playable on The One Ring, if borne by Aragorn II, Boromir II, Denethor II, or Faramir while at a site in Gondor, and you have Steward of Gondor in play. Discard this card if these conditions are not met. +1 to all bearer's CP.     All Dunadan and Man creatures with an asterisk (*) keyed to a region or site in Gondor against a minion company receive +1 prowess and strikes. Each site in Gondor at which a Dunadan or Man hero faction is in play becomes a Free-hold [F]; the region which contains such a site becomes a Free-domain [f].      Rotate this card 90deg (or place a token) during your end-of-turn phase: it is worth 2 mp for each time rotated (to a maximum of 8 mp).	-	-	-	-	-	-	-	-	-	attach tap invert rotate	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
